"index","book_id","book_title","publication_info","author","num_ratings","num_reviews","average_rating","publication_date"
5200,179166,"Dianetics: The Modern Science of Mental Health","First published ","L. Ron Hubbard",3378,555,"2.45","1950-01-01"
5201,179172,"Destination Moon","First published ","Hergé",15027,388,"4.21","1950-01-01"
5202,179174,"The Secret of the Unicorn","First published ","Hergé",16669,485,"4.30","1943-01-01"
5203,179181,"Animals","First published ","John Skipp",448,50,"3.81","1993-10-01"
5204,179264,"The Madonnas of Leningrad","First published ","Debra Dean",18116,2299,"3.78","2006-01-01"
5205,179292,"The Simpsons Guide to Springfield","First published ","Matt Groening",308,11,"3.64","1998-01-01"
5206,179343,"Artemisia","First published ","Anna Banti",822,107,"3.73","1947-01-01"
5207,179404,"Revolt Against the Modern World","First published ","Julius Evola",1832,146,"4.02","1934-01-01"
5209,179609,"Imperialism: The Highest Stage of Capitalism","First published ","Vladimir Lenin",7767,556,"4.23","1917-04-01"
5210,179612,"The State and Revolution","First published ","Vladimir Lenin",14206,1136,"4.24","1917-01-01"
5211,179668,"The Emerald City of Oz","First published ","L. Frank Baum",10777,559,"3.86","1910-01-01"
5212,179734,"Off Season","First published ","Jack Ketchum",15885,1715,"3.77","1980-01-01"
5214,179780,"The Exorcist","First published ","William Peter Blatty",235831,8980,"4.20","1971-05-01"
5215,180116,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!","First published ","Tony Robbins",71282,2192,"4.15","1992-01-01"
5216,180426,"Dark Desire","First published ","Christine Feehan",31621,1015,"4.19","1999-12-01"
5217,180463,"Leadership and Self-Deception: Getting Out of the Box","First published ","Arbinger Institute",32179,3010,"4.11","2000-01-01"
5218,180617,"Pinocchio","First published ","Carlo Collodi",81111,3764,"3.84","1882-01-01"
5219,180630,"Lie Down in Darkness","First published ","William Styron",3439,368,"3.81","1951-01-01"
5220,180645,"Afternoon on the Amazon","First published ","Mary Pope Osborne",17298,588,"3.96","1995-08-29"
5221,180993,"The Forgotten Man","First published ","Robert Crais",14717,599,"4.16","2005-02-15"
5222,181077,"Sadako and the Thousand Paper Cranes","First published ","Eleanor Coerr",26870,2076,"4.13","1977-01-01"
5223,181087,"Mio, My Son","First published ","Astrid Lindgren",13934,646,"4.10","1954-01-01"
5224,181116,"Monday Mourning","First published ","Kathy Reichs",34685,1042,"4.04","2004-06-14"
5225,181271,"The Commanding Self","First published ","Idries Shah",201,25,"4.59","1994-01-01"
5226,181428,"The Minister's Daughter","First published ","Julie Hearn",2459,269,"3.56","2005-02-03"
5227,181775,"Henry Reed, Inc.","First published ","Keith Robertson",3053,120,"4.05","1958-01-01"
5228,182134,"Company Commander: The Classic Infantry Memoir of World War II","First published ","Charles B. MacDonald",4812,194,"4.23","1947-01-01"
5229,182185,"Brief einer Unbekannten","First published ","Stefan Zweig",51137,5454,"4.11","1922-01-01"
5230,182332,"The Blue Girl","First published ","Charles de Lint",9787,490,"3.94","2004-10-04"
5231,182381,"Cranford","First published ","Elizabeth Gaskell",44234,3361,"3.84","1853-01-01"
5232,182385,"Gothic Tales","First published ","Elizabeth Gaskell",2807,239,"3.80","2000-08-14"
5233,182425,"False Memory","First published ","Dean Koontz",47097,1492,"3.90","1999-01-01"
5234,182430,"Fortune's Favorites","First published ","Colleen McCullough",8282,236,"4.39","1993-01-01"
5235,182463,"An Indecent Obsession","First published ","Colleen McCullough",2768,139,"3.62","1981-01-01"
5236,182587,"The Last World","First published ","Christoph Ransmayr",1149,105,"3.79","1988-01-01"
5237,183033,"A Brief History of Neoliberalism","First published ","David Harvey",6640,510,"4.13","2005-09-12"
5238,183092,"Night Light","First published ","Terri Blackstock",12494,347,"4.35","2006-01-01"
5239,183199,"Warlock","First published ","Oakley Hall",3791,500,"4.28","1958-01-01"
5240,183274,"Thirsty","First published ","M.T. Anderson",4261,536,"3.24","1997-03-03"
5241,183436,"The Celery Stalks at Midnight","First published ","James Howe",12843,366,"3.93","1983-01-01"
5242,183586,"The Cruel Sea","First published ","Nicholas Monsarrat",7719,427,"4.21","1951-06-15"
5243,183651,"Generations","First published ","William Strauss",1028,119,"4.17","1991-01-01"
5244,183656,"The Two Princesses of Bamarre","First published ","Gail Carson Levine",72468,2825,"4.06","2001-03-20"
5245,183658,"The Princess Test","First published ","Gail Carson Levine",11089,353,"3.79","1999-03-21"
5246,183660,"Fairest","First published ","Gail Carson Levine",66749,4463,"3.89","2006-09-19"
5247,183822,"Sandstorm","First published ","James Rollins",51360,2408,"3.96","2004-06-29"
5248,184085,"Steal This Book","First published ","Abbie Hoffman",3744,351,"3.61","1971-01-01"
5249,184350,"My Life: An Attempt at an Autobiography","First published ","Leon Trotsky",952,71,"4.22","1929-01-01"
5250,184352,"Crisis of the French Section 1935-36","First published ","Leon Trotsky",17,2,"4.35","1936-01-01"
5251,184373,"Fascism: What It Is and How to Fight It","First published ","Leon Trotsky",1348,127,"3.86","1944-01-01"
5252,184419,"The Man Who Was Thursday: A Nightmare","First published ","G.K. Chesterton",41155,4323,"3.83","1908-01-01"
5253,184591,"The Innocence of Father Brown","First published ","G.K. Chesterton",17095,1418,"3.82","1911-01-01"
5254,184612,"Black Reconstruction in America 1860-1880","First published ","W.E.B. Du Bois",2931,249,"4.50","1935-01-01"
5255,184618,"Belle du Seigneur","First published ","Albert Cohen",3650,291,"4.09","1968-01-01"
5256,184655,"Transfer of Power","First published ","Vince Flynn",55551,2396,"4.33","1999-07-01"
5257,184657,"Memorial Day","First published ","Vince Flynn",49519,1171,"4.32","2004-05-04"
5258,184661,"The Third Option","First published ","Vince Flynn",46501,1367,"4.27","2000-10-31"
5259,184786,"Warchild","First published ","Karin Lowachee",2219,233,"4.09","2002-04-01"
5260,184803,"The Keys of the Kingdom","First published ","A.J. Cronin",3211,321,"4.33","1941-01-01"
5262,184834,"La sombra del viento","First published ","Carlos Ruiz Zafón",639595,51723,"4.30","2001-05-01"
5263,184850,"Virgin River","First published ","Robyn Carr",72676,5678,"4.02","2007-03-27"
5264,184895,"The revolution and the civil war in Spain,","First published ","Pierre Broué",83,9,"4.35","1961-06-01"
5265,184913,"Petersburg","First published ","Andrei Bely",5357,354,"3.97","1913-01-01"
5266,184925,"Rubicon Beach","First published ","Steve Erickson",678,52,"4.01","1986-01-01"
5267,185012,"Doubt, a Parable","First published ","John Patrick Shanley",20420,585,"4.10","2005-04-26"
5268,185284,"Η ζωή εν τάφω","First published ","Stratis Myrivilis",1268,92,"4.40","1924-01-01"
5269,185368,"Bloomsbury Birthday Quid: ""She Wasn't Soft""","Published ","T. Coraghessan Boyle",69,17,"3.46","1996-09-19"
5270,185748,"Kiss Me, Judas","First published ","Will Christopher Baer",4417,287,"3.80","1998-01-01"
5272,185908,"Time Bomb","First published ","Jonathan Kellerman",17047,379,"3.99","1990-01-01"
5273,185916,"The Web","First published ","Jonathan Kellerman",10036,383,"3.76","1995-11-25"
5274,186074,"The Name of the Wind","First published ","Patrick Rothfuss",967627,54557,"4.52","2007-03-27"
5275,186103,"Peeps","First published ","Scott Westerfeld",24985,2049,"3.78","2005-08-25"
5276,186190,"Forrest Gump","First published ","Winston Groom",68709,3231,"4.02","1986-12-31"
5277,186404,"Inside Anne Frank's House : An Illustrated Journey Through Anne's World","First published ","Hans Westra",13,2,"4.38","2004-01-01"
5278,186427,"Someplace to Be Flying","First published ","Charles de Lint",5795,282,"4.32","1998-02-01"
5279,186439,"Memory and Dream","First published ","Charles de Lint",5403,330,"4.23","1994-10-01"
5280,186444,"Dreams Underfoot","First published ","Charles de Lint",8857,551,"4.12","1993-04-01"
5281,186669,"Brilliance of the Moon","First published ","Lian Hearn",21417,564,"4.07","2004-06-03"
5282,186682,"Re: Colonised Planet 5, Shikasta","First published ","Doris Lessing",2636,313,"3.65","1979-01-01"
5283,187020,"Empire Falls","First published ","Richard Russo",122023,5215,"3.94","2001-05-08"
5284,187060,"Auntie Mame: An Irreverent Escapade","First published ","Patrick Dennis",15174,1646,"4.04","1955-12-01"
5285,187065,"New Spring","First published ","Robert Jordan",105136,3197,"4.06","2004-01-06"
5286,187124,"Running with the Demon","First published ","Terry Brooks",28861,797,"3.98","1997-08-19"
5287,187149,"Open Veins of Latin America: Five Centuries of the Pillage of a Continent","First published ","Eduardo Galeano",23179,1938,"4.31","1971-01-01"
5288,187181,"The Chosen","First published ","Chaim Potok",93629,5037,"4.07","1966-01-01"
5289,187208,"Auto da Compadecida","First published ","Ariano Suassuna",6996,386,"4.50","1955-01-01"
5290,187500,"Cry No More","First published ","Linda Howard",15449,1140,"4.14","2003-11-04"
5291,187569,"Letter to His Father","First published ","Franz Kafka",37259,4033,"4.01","1919-11-01"
5292,187570,"The Trial / America / The Castle / Metamorphosis / In the Penal Settlement / The Great Wall of China / Investigations of a Dog / Letter to His Father / The Diaries, 1910–23: Complete & Unabridged","First published ","Franz Kafka",59,4,"4.31","1948-01-01"
5293,187650,"Primal Fear","First published ","William Diehl",9623,463,"4.23","1992-01-26"
5294,187745,"Labor and Monopoly Capital: The Degradation of Work in the Twentieth Century","First published ","Harry Braverman",820,50,"4.28","1974-01-01"
5295,187753,"Inside the Shadow City","First published ","Kirsten Miller",6260,713,"4.07","2006-05-30"
5296,187762,"Licit and Illicit Drugs; The Consumers Union Report on Narcotics, Stimulants, Depressants, Inhalants, Hallucinogens and Marijuana-Including Caffeine, Nicotine and Alcohol","First published ","Edward M. Brecher",41,7,"4.46","1972-01-01"
5297,187809,"Safe House","First published ","Jenny Carroll",11847,250,"4.10","2002-03-01"
5298,187811,"Shadowland","First published ","Jenny Carroll",69404,2833,"4.04","2000-11-01"
5299,187812,"Avalon High","First published ","Meg Cabot",46483,2480,"3.81","2005-12-27"
5300,188226,"The German Ideology / Theses on Feuerbach / Introduction to the Critique of Political Economy","First published ","Karl Marx",4681,210,"4.10","1846-01-01"
5301,188442,"A House and Its Head","First published ","Ivy Compton-Burnett",556,113,"3.47","1935-01-01"
5302,188572,"The Complete Sherlock Holmes","First published ","Arthur Conan Doyle",198711,4915,"4.50","1930-01-01"
5303,189022,"The Fox Woman","First published ","Kij Johnson",1723,197,"3.89","2000-01-01"
5304,189123,"Love in a Fallen City","First published ","Eileen Chang",3073,362,"3.90","1943-09-01"
5305,189147,"To Your Scattered Bodies Go","First published ","Philip José Farmer",32287,1142,"3.94","1971-01-01"
5306,189783,"The Elfstones of Shannara","First published ","Terry Brooks",71334,1933,"3.98","1982-07-12"
5307,189811,"King of the Murgos","First published ","David Eddings",55011,426,"4.11","1988-03-01"
5308,189968,"Conquered City","First published ","Victor Serge",339,48,"3.92","1932-01-01"
5309,190361,"Obsidian Butterfly","First published ","Laurell K. Hamilton",65120,1656,"4.10","2000-01-01"
5310,190372,"The Last Samurai","First published ","Helen DeWitt",8844,1211,"4.15","2000-09-20"
5311,190507,"Phantom","First published ","Susan  Kay",12556,1014,"4.33","1990-01-01"
5312,190999,"Way Station","First published ","Clifford D. Simak",27534,1729,"4.03","1963-06-01"
5313,191113,"Don't Let the Pigeon Drive the Bus!","First published ","Mo Willems",99437,4417,"4.33","2003-01-01"
5314,191139,"Oh, the Places You’ll Go!","First published ","Dr. Seuss",408449,6471,"4.36","1990-01-22"
5315,191170,"Giggle, Giggle, Quack","First published ","Doreen Cronin",27031,517,"4.22","2002-05-01"
5316,191373,"Bestiario","First published ","Julio Cortázar",20733,1166,"4.21","1951-01-01"
5317,191581,"God's Little Acre","First published ","Erskine Caldwell",2637,260,"3.64","1933-01-01"
5318,191793,"Cakes and Ale","First published ","W. Somerset Maugham",7326,705,"3.78","1930-01-01"
5319,191940,"The Man Without Qualities: Volume I","First published ","Robert Musil",3612,324,"4.28","1930-01-01"
5320,192214,"Vector Prime","First published ","R.A. Salvatore",16117,572,"3.83","1999-10-05"
5321,192341,"The Starter Wife","First published ","Gigi Levangie Grazer",19055,560,"3.53","2005-01-01"
5322,192424,"American Indian Stories","First published ","Zitkála-Šá",1699,176,"3.97","1919-01-01"
5323,192523,"Outbound Flight","First published ","Timothy Zahn",14274,594,"3.97","2006-01-31"
5324,192528,"The Icarus Hunt","First published ","Timothy Zahn",5065,359,"4.11","1999-08-03"
5325,192722,"Candle in the Darkness","First published ","Lynn Austin",16376,1384,"4.31","2002-11-01"
5326,192893,"Whose Body?","First published ","Dorothy L. Sayers",56370,3950,"3.84","1923-01-01"
5327,192954,"The Towers of Trebizond","First published ","Rose Macaulay",1693,324,"3.67","1956-01-01"
5328,193659,"Lost Moon: The Perilous Voyage of Apollo 13","First published ","Jim Lovell",8980,665,"4.37","1994-09-06"
5329,193692,"Representation and Reality","First published ","Hilary Putnam",97,7,"3.80","1988-08-01"
5330,193755,"The Diving Bell and the Butterfly","First published ","Jean-Dominique Bauby",72594,5541,"3.98","1997-01-01"
5331,193873,"What a Carve Up!","First published ","Jonathan Coe",11924,845,"4.11","1994-04-28"
5332,194006,"Legacy","First published ","Susan  Kay",3072,220,"4.15","1983-01-01"
5333,194366,"The Return of Sherlock Holmes","First published ","Arthur Conan Doyle",64995,2230,"4.28","1905-01-01"
5334,194373,"The Memoirs of Sherlock Holmes","First published ","Arthur Conan Doyle",91080,2453,"4.31","1893-12-01"
5335,194384,"Hope Rising: Stories from the Ranch of Rescued Dreams","First published ","Kim Meeder",1751,192,"4.32","2003-08-05"
5336,194740,"The Setting Sun","First published ","Osamu Dazai",28790,2955,"3.99","1947-01-01"
5338,194755,"Esio Trot","First published ","Roald Dahl",43705,2671,"3.74","1990-09-03"
5339,194805,"Understanding Power: The Indispensable Chomsky","First published ","Noam Chomsky",8889,694,"4.42","2002-06-01"
5340,195381,"The Perilous Gard","First published ","Elizabeth Marie Pope",8802,881,"4.10","1974-01-01"
5341,195607,"Reader’s Block","First published ","David Markson",1490,210,"4.08","1996-01-01"
5342,195672,"Aquamarine","First published ","Alice Hoffman",5672,545,"3.48","2001-04-01"
5343,195733,"Trumpet","First published ","Jackie Kay",6634,566,"4.06","1998-08-21"
5344,195806,"Fray","First published ","Joss Whedon",12003,712,"4.07","2003-07-01"
5345,196153,"On Rue Tatin: Living and Cooking in a French Town","First published ","Susan Herrmann Loomis",5124,344,"3.91","2001-01-01"
5346,196430,"The Truth About Stories: A Native Narrative","First published ","Thomas King",3927,395,"4.35","2003-11-01"
5347,196564,"Barney's Version","First published ","Mordecai Richler",12510,917,"4.16","1997-01-01"
5348,196613,"Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!","First published ","Rory Freedman",32815,4234,"3.35","2005-12-27"
5349,196614,"Skinny Bitch in the Kitch: Kick-Ass Recipes for Hungry Girls Who Want to Stop Cooking Crap","First published ","Rory Freedman",3738,282,"3.34","2007-12-03"
5350,196743,"The English Teacher","First published ","R.K. Narayan",4385,319,"3.81","1945-10-01"
5351,196764,"A Piece of Cake","First published ","Cupcake Brown",35351,3009,"4.23","2006-01-01"
5352,196783,"Xombies","First published ","Walter Greatshell",1505,112,"3.46","2004-02-23"
5353,196970,"The Night Before Christmas","First published ","Clement Clarke Moore",123139,2893,"4.39","1823-12-23"
